사업코드,사업명,충전소명,종류,단계,주소,상세위치,신청기관,충전기 용량,CILI 등급,CILI 점수,신청일자,제출자,총괄기관,부지분류,시설 구분(대),시설 구분(소),부지정보,시도,시군구,위도,경도
ME26A,26년(1권역 일반),수도권문화유산연구센터,신규,신규 접수,인천광역시 강화군 길상면 해안남로65번길 35-18,수도권문화유산연구센터,공공,급속(200kW동시),3,0.5132555,2025-12-04 09:12,국가유산청,국가유산청,국가,공공시설,관공서,,인천광역시,강화군,126.5375105,37.623939
ME26A,26년(1권역 일반),수도권문화유산연구센터,신규,신규 접수,인천광역시 강화군 길상면 해안남로65번길 35-18,수도권문화유산연구센터,공공,급속(200kW동시),3,0.5132555,2025-12-04 09:12,국가유산청,국가유산청,국가,공공시설,관공서,,인천광역시,강화군,126.5375105,37.623939
ME26A,26년(1권역 일반),수도권문화유산연구센터,신규,신규 접수,인천광역시 강화군 길상면 해안남로65번길 35-18,수도권문화유산연구센터,공공,급속(200kW동시),3,0.5132555,2025-12-04 09:12,국가유산청,국가유산청,국가,공공시설,관공서,,인천광역시,강화군,126.5375105,37.623939
ME26A,26년(1권역 일반),수도권문화유산연구센터,신규,신규 접수,인천광역시 강화군 길상면 해안남로65번길 35-18,수도권문화유산연구센터,공공,급속(200kW동시),3,0.5132555,2025-12-04 09:12,국가유산청,국가유산청,국가,공공시설,관공서,,인천광역시,강화군,126.5375105,37.623939
ME26A,26년(1권역 일반),동구문화체육센터,신규,신규 접수,인천광역시 동구 송림로110번길 5-8 (송림동),동구문화체육센터,지자체,급속(200kW동시),1,0.7466854,2025-11-21 11:11,일자리경제과,인천광역시 동구 ,지자체,교육문화시설,공연장,,인천광역시,동구,126.6475431,37.4757664
ME26A,26년(1권역 일반),동구문화체육센터,신규,신규 접수,인천광역시 동구 송림로110번길 5-8 (송림동),동구문화체육센터,지자체,급속(200kW동시),1,0.7466854,2025-11-21 11:11,일자리경제과,인천광역시 동구 ,지자체,교육문화시설,공연장,,인천광역시,동구,126.6475431,37.4757664
ME26A,26년(1권역 일반),강화풍물시장노외주차장 충전소,신규,신규 접수,인천광역시 강화군 강화읍 갑곳리 835-3,,지자체,급속(200kW동시),1,0.9635403,2025-12-10 13:12,경제교통과,강화군청,지자체,주차시설,공영주차장,,인천광역시,강화군,126.493336,37.7419635
ME26A,26년(1권역 일반),강화풍물시장노외주차장 충전소,신규,신규 접수,인천광역시 강화군 강화읍 갑곳리 835-3,,지자체,급속(200kW동시),1,0.9635403,2025-12-10 13:12,경제교통과,강화군청,지자체,주차시설,공영주차장,,인천광역시,강화군,126.493336,37.7419635
ME26A,26년(1권역 일반),강화풍물시장노외주차장 충전소,신규,신규 접수,인천광역시 강화군 강화읍 갑곳리 835-3,,지자체,급속(200kW동시),1,0.9635403,2025-12-10 13:12,경제교통과,강화군청,지자체,주차시설,공영주차장,,인천광역시,강화군,126.493336,37.7419635
ME26A,26년(1권역 일반),강화풍물시장노외주차장 충전소,신규,신규 접수,인천광역시 강화군 강화읍 갑곳리 835-3,,지자체,급속(200kW동시),1,0.9635403,2025-12-10 13:12,경제교통과,강화군청,지자체,주차시설,공영주차장,,인천광역시,강화군,126.493336,37.7419635
ME26A,26년(1권역 일반),경인교대 환승,신규,신규 접수,인천광역시 계양구 계양대로163번길 3 (계산동),경인교대환승,지자체,급속(200kW동시),1,0.8793672,2025-11-14 13:11,교통행정과,계양구청,지자체,주차시설,공영주차장,,인천광역시,계양구,126.7220691,37.5384247
ME26A,26년(1권역 일반),경인교대 환승,신규,신규 접수,인천광역시 계양구 계양대로163번길 3 (계산동),경인교대환승,지자체,급속(200kW동시),1,0.8793672,2025-11-14 13:11,교통행정과,계양구청,지자체,주차시설,공영주차장,,인천광역시,계양구,126.7220691,37.5384247
ME25A,25년(1권역 일반),한국산업단지공단 남동지식산업센터 2,신규,공사,인천광역시 남동구 남동동로 84 (고잔동),인천광역시  남동구 남동동로84(고잔동722) 남동지식산업센터,공공,급속(100kW단독),2,0.6677023,2025-11-07 14:11,충전인프라사업부,한국산업단지공단,공공,공공시설,공공기관,,인천광역시,남동구,126.6966864,37.3927099
ME25A,25년(1권역 일반),국립생물자원관,신규,공사,인천광역시 서구 오류동 1801,국립생물자원관,공공,급속(100kW단독),2,0.6008437,2025-12-05 15:12,충전인프라사업부,국립생물자원관,국가,공공시설,관공서,,인천광역시,서구,126.6369886,37.5654271
ME25A,25년(1권역 일반),한국산업단지공단 남동공동물류센터,신규,미선정,인천광역시 남동구 호구포로14번길 66 (고잔동),한국산업단지공단 남동공동물류센터,공공,급속(200kW동시),2,0.6589282,2025-09-11 17:09,충전인프라사업부,한국산업단지공단 ,공공,기타시설,기타,,인천광역시,남동구,126.7019385,37.3854793
ME25A,25년(1권역 일반),한국산업단지공단 남동공동물류센터,신규,미선정,인천광역시 남동구 호구포로14번길 66 (고잔동),한국산업단지공단 남동공동물류센터,공공,급속(200kW동시),2,0.6589282,2025-09-11 17:09,충전인프라사업부,한국산업단지공단 ,공공,기타시설,기타,,인천광역시,남동구,126.7019385,37.3854793
ME25A,25년(1권역 일반),한국산업단지공단 후생시설,신규,공사,인천광역시 남동구 논현동 447-1,한국산업단지공단 후생시설,공공,급속(100kW단독),2,0.6780977,2025-11-18 09:11,충전인프라사업부,한국산업단지공단 ,공공,상업시설,음식점,,인천광역시,남동구,126.695957,37.4083862
ME25A,25년(1권역 일반),한국산업단지공단 차량지원시설,신규,공사,인천광역시 남동구 남동대로 322 (논현동),한국산업단지공단 차량지원시설,공공,급속(100kW단독),2,0.6533999,2025-10-29 17:10,충전인프라사업부,한국산업단지공단 ,공공,기타시설,기타,,인천광역시,남동구,126.704544,37.4119401
ME25A,25년(1권역 일반),한국산업단지공단 남동지식산업센터 1,신규,공사,인천광역시 남동구 남동동로 84 (고잔동),한국산업단지공단 남동지식산업센터,공공,급속(100kW단독),2,0.6677023,2025-12-05 15:12,충전인프라사업부,한국산업단지공단 ,공공,공공시설,공공기관,,인천광역시,남동구,126.6966864,37.3927099
ME25A,25년(1권역 일반),한국산업단지공단 남동지식산업센터 1,신규,공사,인천광역시 남동구 남동동로 84 (고잔동),한국산업단지공단 남동지식산업센터,공공,급속(100kW단독),2,0.6677023,2025-12-05 15:12,충전인프라사업부,한국산업단지공단 ,공공,공공시설,공공기관,,인천광역시,남동구,126.6966864,37.3927099
ME25A,25년(1권역 일반),한국산업단지공단 남동지식산업센터 1,신규,공사,인천광역시 남동구 남동동로 84 (고잔동),한국산업단지공단 남동지식산업센터,공공,급속(100kW단독),2,0.6677023,2025-12-05 15:12,충전인프라사업부,한국산업단지공단 ,공공,공공시설,공공기관,,인천광역시,남동구,126.6966864,37.3927099
ME25A,25년(1권역 일반),한국산업단지공단 남동지식산업센터 1,신규,공사,인천광역시 남동구 남동동로 84 (고잔동),한국산업단지공단 남동지식산업센터,공공,급속(100kW단독),2,0.6677023,2025-12-05 15:12,충전인프라사업부,한국산업단지공단 ,공공,공공시설,공공기관,,인천광역시,남동구,126.6966864,37.3927099
ME25A,25년(1권역 일반),한국산업단지공단 인천지역본부 청사,신규,공사,인천광역시 남동구 남동대로 217 (고잔동),한국산업단지공단 인천지역본부,공공,급속(200kW동시),2,0.6780977,2025-11-07 14:11,충전인프라사업부,한국산업단지공단 ,공공,공공시설,관공서,,인천광역시,남동구,126.6973022,37.4049514
ME25A,25년(1권역 일반),한국산업단지공단 인천지역본부 청사,신규,공사,인천광역시 남동구 남동대로 217 (고잔동),한국산업단지공단 인천지역본부,공공,급속(200kW동시),2,0.6780977,2025-11-07 14:11,충전인프라사업부,한국산업단지공단 ,공공,공공시설,관공서,,인천광역시,남동구,126.6973022,37.4049514
ME25A,25년(1권역 일반),한국산업단지공단 인천지역본부 청사,신규,공사,인천광역시 남동구 남동대로 217 (고잔동),한국산업단지공단 인천지역본부,공공,급속(200kW동시),2,0.6780977,2025-11-07 14:11,충전인프라사업부,한국산업단지공단 ,공공,공공시설,관공서,,인천광역시,남동구,126.6973022,37.4049514
ME25A,25년(1권역 일반),한국산업단지공단 인천지역본부 청사,신규,공사,인천광역시 남동구 남동대로 217 (고잔동),한국산업단지공단 인천지역본부,공공,급속(200kW동시),2,0.6780977,2025-11-07 14:11,충전인프라사업부,한국산업단지공단 ,공공,공공시설,관공서,,인천광역시,남동구,126.6973022,37.4049514
ME25A,25년(1권역 일반),E-share 성동원,신규,공사,인천광역시 부평구 부평동 756-88,.,민간,급속(100kW단독),1,0.7520082,2025-12-11 10:12,충전인프라사업부,월드비전,민간,기타시설,기타,,인천광역시,부평구,126.7182825,37.4848643
ME25A,25년(1권역 일반),E-share 강화군장애인복지관,신규,공사,인천광역시 강화군 강화읍 남산리 357-4, ,민간,급속(100kW단독),1,0.9704014,2025-12-11 10:12,충전인프라사업부,월드비전,지자체,근린생활시설,복지관,,인천광역시,강화군,126.4816011,37.7355122
ME25A,25년(1권역 일반),E-share 동심원,신규,공사,인천광역시 연수구 동춘동 325-4, ,민간,급속(100kW단독),2,0.7053034,2025-12-11 10:12,충전인프라사업부,월드비전,민간,기타시설,기타,,인천광역시,연수구,126.6650127,37.4058137
ME25A,25년(1권역 일반),영흥늘푸른센터,신규,공사,인천광역시 옹진군 영흥면 내리 1867,,지자체,급속(200kW동시),3,0.5397156,2025-12-05 15:12,충전인프라사업부,옹진군,지자체,근린생활시설,복지관,,인천광역시,옹진군,126.4935813,37.2588475
ME25A,25년(1권역 일반),영흥늘푸른센터,신규,공사,인천광역시 옹진군 영흥면 내리 1867,,지자체,급속(200kW동시),3,0.5397156,2025-12-05 15:12,충전인프라사업부,옹진군,지자체,근린생활시설,복지관,,인천광역시,옹진군,126.4935813,37.2588475
ME25A,25년(1권역 일반),영흥늘푸른센터,신규,공사,인천광역시 옹진군 영흥면 내리 1867,,지자체,급속(200kW동시),3,0.5397156,2025-12-05 15:12,충전인프라사업부,옹진군,지자체,근린생활시설,복지관,,인천광역시,옹진군,126.4935813,37.2588475
ME25A,25년(1권역 일반),영흥늘푸른센터,신규,공사,인천광역시 옹진군 영흥면 내리 1867,,지자체,급속(200kW동시),3,0.5397156,2025-12-05 15:12,충전인프라사업부,옹진군,지자체,근린생활시설,복지관,,인천광역시,옹진군,126.4935813,37.2588475
ME25A,25년(1권역 일반),을왕리 공영주차장,신규,미선정,인천광역시 중구 을왕동 714,,지자체,급속(100kW단독),3,0.4413656,2025-09-29 15:09,충전인프라사업부,인천 중구청,지자체,주차시설,공영주차장,,인천광역시,중구,126.3752409,37.4447873
ME25A,25년(1권역 일반),하나개해수욕장 공영주차장,신규,미선정,인천광역시 중구 무의동 84,,지자체,급속(100kW단독),5,0,2025-09-29 15:09,충전인프라사업부,인천 중구청,지자체,주차시설,공영주차장,,인천광역시,중구,126.4124655,37.3848515
ME25A,25년(1권역 일반),무의(광명항) 공영주차장,신규,미선정,인천광역시 중구 무의동 50-10,,지자체,급속(100kW단독),3,0.3987098,2025-09-29 15:09,충전인프라사업부,인천 중구청,지자체,주차시설,공영주차장,,인천광역시,중구,126.4338584,37.3797687
ME25A,25년(1권역 일반),무의대교 공영주차장,신규,미선정,인천광역시 중구 무의동 산 10-12,,지자체,급속(100kW단독),5,0,2025-09-29 15:09,충전인프라사업부,인천 중구청,지자체,주차시설,공영주차장,공유수면,인천광역시,중구,126.4111786,37.410475
ME25A,25년(1권역 일반),선녀바위해변 공영주차장,신규,미선정,인천광역시 중구 을왕동 678-180,,지자체,급속(100kW단독),3,0.4413656,2025-09-29 15:09,충전인프라사업부,인천 중구청,지자체,주차시설,공영주차장,,인천광역시,중구,126.3798453,37.4393979
ME25A,25년(1권역 일반),소래산,신규,미선정,인천광역시 남동구 장수동 114-1,소래산,지자체,급속(100kW단독),2,0.5943649,2025-09-08 13:09,충전인프라사업부,남동구청,국가,주차시설,공영주차장,건축재해위험지역,인천광역시,남동구,126.7699899,37.4595332
ME25A,25년(1권역 일반),소래산,신규,미선정,인천광역시 남동구 장수동 114-1,소래산,지자체,급속(100kW단독),2,0.5943649,2025-09-08 13:09,충전인프라사업부,남동구청,국가,주차시설,공영주차장,건축재해위험지역,인천광역시,남동구,126.7699899,37.4595332
ME25A,25년(1권역 일반),소래산,신규,미선정,인천광역시 남동구 장수동 114-1,소래산,지자체,급속(100kW단독),2,0.5943649,2025-09-08 13:09,충전인프라사업부,남동구청,국가,주차시설,공영주차장,건축재해위험지역,인천광역시,남동구,126.7699899,37.4595332
ME25A,25년(1권역 일반),소래산,신규,미선정,인천광역시 남동구 장수동 114-1,소래산,지자체,급속(100kW단독),2,0.5943649,2025-09-08 13:09,충전인프라사업부,남동구청,국가,주차시설,공영주차장,건축재해위험지역,인천광역시,남동구,126.7699899,37.4595332
ME25A,25년(1권역 일반),소래제1,신규,미선정,인천광역시 남동구 논현동 754-4,소래제1,지자체,급속(100kW단독),2,0.6776913,2025-09-18 18:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7363888,37.3978092
ME25A,25년(1권역 일반),소래제1,신규,미선정,인천광역시 남동구 논현동 754-4,소래제1,지자체,급속(100kW단독),2,0.6776913,2025-09-18 18:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7363888,37.3978092
ME25A,25년(1권역 일반),소래제1,신규,미선정,인천광역시 남동구 논현동 754-4,소래제1,지자체,급속(100kW단독),2,0.6776913,2025-09-18 18:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7363888,37.3978092
ME25A,25년(1권역 일반),소래제1,신규,미선정,인천광역시 남동구 논현동 754-4,소래제1,지자체,급속(100kW단독),2,0.6776913,2025-09-18 18:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7363888,37.3978092
ME25A,25년(1권역 일반),논현제5,신규,미선정,인천광역시 남동구 논현동 742-1,논현제5,지자체,급속(100kW단독),2,0.7083026,2025-09-08 14:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7235513,37.3998446
ME25A,25년(1권역 일반),논현제5,신규,미선정,인천광역시 남동구 논현동 742-1,논현제5,지자체,급속(100kW단독),2,0.7083026,2025-09-08 14:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7235513,37.3998446
ME25A,25년(1권역 일반),논현제5,신규,미선정,인천광역시 남동구 논현동 742-1,논현제5,지자체,급속(100kW단독),2,0.7083026,2025-09-08 14:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7235513,37.3998446
ME25A,25년(1권역 일반),논현제5,신규,미선정,인천광역시 남동구 논현동 742-1,논현제5,지자체,급속(100kW단독),2,0.7083026,2025-09-08 14:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7235513,37.3998446
ME25A,25년(1권역 일반),만수복개천3,신규,미선정,인천광역시 남동구 구월동 1310,만수복개천3,지자체,급속(100kW단독),1,0.8379829,2025-09-08 13:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.726195,37.4504837
ME25A,25년(1권역 일반),만수복개천3,신규,미선정,인천광역시 남동구 구월동 1310,만수복개천3,지자체,급속(100kW단독),1,0.8379829,2025-09-08 13:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.726195,37.4504837
ME25A,25년(1권역 일반),만수복개천3,신규,미선정,인천광역시 남동구 구월동 1310,만수복개천3,지자체,급속(100kW단독),1,0.8379829,2025-09-08 13:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.726195,37.4504837
ME25A,25년(1권역 일반),만수복개천3,신규,미선정,인천광역시 남동구 구월동 1310,만수복개천3,지자체,급속(100kW단독),1,0.8379829,2025-09-08 13:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.726195,37.4504837
ME25A,25년(1권역 일반),돌산마루제1호,신규,미선정,인천광역시 남동구 간석동 940-1,돌산마루제1호,지자체,급속(100kW단독),1,0.791788,2025-09-08 14:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7182406,37.464522
ME25A,25년(1권역 일반),돌산마루제1호,신규,미선정,인천광역시 남동구 간석동 940-1,돌산마루제1호,지자체,급속(100kW단독),1,0.791788,2025-09-08 14:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7182406,37.464522
ME25A,25년(1권역 일반),돌산마루제1호,신규,미선정,인천광역시 남동구 간석동 940-1,돌산마루제1호,지자체,급속(100kW단독),1,0.791788,2025-09-08 14:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7182406,37.464522
ME25A,25년(1권역 일반),돌산마루제1호,신규,미선정,인천광역시 남동구 간석동 940-1,돌산마루제1호,지자체,급속(100kW단독),1,0.791788,2025-09-08 14:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7182406,37.464522
ME25A,25년(1권역 일반),만수복개천1,신규,미선정,인천광역시 남동구 구월동 1324-7,만수복개천1,지자체,급속(100kW단독),1,0.8379829,2025-10-20 17:10,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7235805,37.4546483
ME25A,25년(1권역 일반),만수복개천1,신규,미선정,인천광역시 남동구 구월동 1324-7,만수복개천1,지자체,급속(100kW단독),1,0.8379829,2025-10-20 17:10,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7235805,37.4546483
ME25A,25년(1권역 일반),만수복개천1,신규,미선정,인천광역시 남동구 구월동 1324-7,만수복개천1,지자체,급속(100kW단독),1,0.8379829,2025-10-20 17:10,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7235805,37.4546483
ME25A,25년(1권역 일반),만수복개천2,신규,미선정,인천광역시 남동구 만수동 920-2,만수복개천2,지자체,급속(100kW단독),1,0.8379829,2025-10-20 17:10,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7253194,37.4538445
ME25A,25년(1권역 일반),소래제2,신규,미선정,인천광역시 남동구 논현동 750-2,소래제2,지자체,급속(100kW단독),2,0.6776913,2025-09-18 18:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7347635,37.3997297
ME25A,25년(1권역 일반),소래제2,신규,미선정,인천광역시 남동구 논현동 750-2,소래제2,지자체,급속(100kW단독),2,0.6776913,2025-09-18 18:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7347635,37.3997297
ME25A,25년(1권역 일반),소래제2,신규,미선정,인천광역시 남동구 논현동 750-2,소래제2,지자체,급속(100kW단독),2,0.6776913,2025-09-18 18:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7347635,37.3997297
ME25A,25년(1권역 일반),소래제3,신규,부지 사용 협약 불가,인천광역시 남동구 논현동 749-3,소래제3,지자체,급속(100kW단독),2,0.6776913,2025-12-01 15:12,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7319148,37.4011283
ME25A,25년(1권역 일반),만수복개천4,신규,미선정,인천광역시 남동구 구월동 1317,만수복개천4,지자체,급속(100kW단독),1,0.8379829,2025-10-20 17:10,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7277123,37.4494209
ME25A,25년(1권역 일반),만수복개천4,신규,미선정,인천광역시 남동구 구월동 1317,만수복개천4,지자체,급속(100kW단독),1,0.8379829,2025-10-20 17:10,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7277123,37.4494209
ME25A,25년(1권역 일반),남동공단1호,신규,미선정,인천광역시 남동구 남촌동 624-14,남동공단1호,지자체,급속(100kW단독),2,0.6533999,2025-09-08 13:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7040077,37.415274
ME25A,25년(1권역 일반),남동공단1호,신규,미선정,인천광역시 남동구 남촌동 624-14,남동공단1호,지자체,급속(100kW단독),2,0.6533999,2025-09-08 13:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7040077,37.415274
ME25A,25년(1권역 일반),남동공단1호,신규,미선정,인천광역시 남동구 남촌동 624-14,남동공단1호,지자체,급속(100kW단독),2,0.6533999,2025-09-08 13:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7040077,37.415274
ME25A,25년(1권역 일반),진솔,신규,미선정,인천광역시 남동구 구월동 1357-9,진솔,지자체,급속(100kW단독),1,0.8068588,2025-09-08 13:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.6952725,37.4485183
ME25A,25년(1권역 일반),진솔,신규,미선정,인천광역시 남동구 구월동 1357-9,진솔,지자체,급속(100kW단독),1,0.8068588,2025-09-08 13:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.6952725,37.4485183
ME25A,25년(1권역 일반),진솔,신규,미선정,인천광역시 남동구 구월동 1357-9,진솔,지자체,급속(100kW단독),1,0.8068588,2025-09-08 13:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.6952725,37.4485183
ME25A,25년(1권역 일반),만수어린이공원,신규,미선정,인천광역시 남동구 만수동 922,만수어린이공원,지자체,급속(100kW단독),1,0.8379829,2025-09-08 13:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7276004,37.4536707
ME25A,25년(1권역 일반),만수어린이공원,신규,미선정,인천광역시 남동구 만수동 922,만수어린이공원,지자체,급속(100kW단독),1,0.8379829,2025-09-08 13:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7276004,37.4536707
ME25A,25년(1권역 일반),돌산마루2호,신규,미선정,인천광역시 남동구 간석동 37-6,돌산마루2호,지자체,급속(100kW단독),1,0.791788,2025-09-08 14:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7173275,37.4650588
ME25A,25년(1권역 일반),돌산마루2호,신규,미선정,인천광역시 남동구 간석동 37-6,돌산마루2호,지자체,급속(100kW단독),1,0.791788,2025-09-08 14:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7173275,37.4650588
ME25A,25년(1권역 일반),만수복개천5,신규,미선정,인천광역시 남동구 만수동 987,만수복개천5,지자체,급속(100kW단독),1,0.8379829,2025-10-20 17:10,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7299897,37.4482681
ME25A,25년(1권역 일반),논현제4,신규,부지 사용 협약 불가,인천광역시 남동구 논현동 744-5,논현제4,지자체,급속(100kW단독),2,0.7083026,2025-12-01 15:12,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7259363,37.3980689
ME25A,25년(1권역 일반),학생안전체험관,신규,미선정,인천광역시 남동구 구월동 1226,,지자체,급속(100kW단독),1,0.8052317,2025-09-08 13:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7158023,37.4519307
ME25A,25년(1권역 일반),학생안전체험관,신규,미선정,인천광역시 남동구 구월동 1226,,지자체,급속(100kW단독),1,0.8052317,2025-09-08 13:09,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7158023,37.4519307
ME25A,25년(1권역 일반),장승백이3호,신규,미선정,인천광역시 남동구 만수동 1097-3,,지자체,급속(100kW단독),1,0.7878466,2025-10-20 17:10,충전인프라사업부,남동구청,지자체,주차시설,공영주차장,,인천광역시,남동구,126.7415759,37.4460086
